Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
prerank,REACTOME_HIV_INFECTION,0.2911192645316604,1.0284098151999446,0.421,0.686793536744338,1.0,65/103,54.30%,UBB;NEDD4L;SLC25A5;PSMA2;CHMP3;TPR;UBAP1;PSMA4;SLC25A4;GTF2A2;PSMC3;HMGA1;SEM1;PSMB5;POLR2J;PSMB7;SEC13;PSMB10;GTF2F1;PSMA7;PSMD12;CHMP2A;BANF1;NELFE;SUPT4H1;PSMC6;PSMA1;PAK2;PSIP1;RAN;PSMC4;NUP50;CHMP4B;TAF15;PSMD6;RANBP2;RANBP1;CCNH;NCBP2;KPNB1;PSMD1;POLR2I;PSMB4;TAF7;XRCC6;PSME2;POLR2H;PSMC5;RCC1;KPNA1;MNAT1;PSMD7;XPO1;GTF2H5;TAF9;XRCC5;POLR2F;PSME4;PSMA6;NMT1;CHMP5;ELMO1;CHMP2B;TCEA1;ELOC
prerank,CHEN_METABOLIC_SYNDROM_NETWORK,0.27465023498581914,1.0283553102350542,0.371,0.6865485915997739,1.0,152/279,50.75%,ATF3;LYZ;TMSB4X;NPC2;PMAIP1;SLPI;DYNLL1;ARPC2;FHL2;ANXA2;ZNF385B;ARMC3;LDHB;IL33;CFAP45;FOS;GSTA2;IGFBP2;CTSH;SCPEP1;CTSS;PLCG2;ATP6V0B;S100A11;PLAC8;RHOV;JUN;GADD45B;CD74;ARHGAP18;CAVIN1;NANS;MSR1;ACTG1;AUTS2;CALR;LMNA;TNC;CADM1;MYL12B;MTPN;TUBA1A;SRD5A3;NQO1;PTPN13;EPS8;MAGED2;GSN;SLK;PLXDC2;TUBB2A;KCNE3;P3H2;SAMHD1;RBMS3;NDRG2;LXN;ATP6AP2;ENAH;PLK2;CD36;TPM3;OLR1;AHCY;NFE2L2;MYOF;NIBAN1;HMGA1;PPIC;DUSP5;AKR1A1;ANAPC13;SCD;MAFB;RILPL2;MCL1;BACH1;RGS2;ABCC4;PICALM;CADPS2;LRIG1;TUBB;PSAP;HEXB;TLE4;CES1;CTSB;PTPRE;CCDC80;SLC11A1;SCNN1A;SCCPDH;PPARG;ARPC1B;BFAR;PTPRC;IFI16;ITPRID2;S100A8;LGALS1;NRP2;TRIP13;PPL;PEDS1;PYCARD;MICAL2;PTPN1;SDF2L1;PRMT2;RNF149;ABCA5;BLVRA;FMN1;RGS1;CTTNBP2NL;PLEKHB2;PLEKHA4;AZIN1;ARPC5;SHTN1;LHFPL6;LASP1;HMOX2;TTC28;WDR1;STXBP3;BTG3;SPATA6;SLC39A6;ABCC5;PLAUR;CAPG;TTC39C;ACTR3;SLC8A1;SLC31A1;C1QB;LAYN;TYROBP;TNIP1;CXCL3;IER5;COL1A2;WLS;OSTF1;FBXO32;TNFAIP2;CDS1;ACER3;ABL2;FMC1
prerank,BERNARD_PPAPDC1B_TARGETS_UP,0.35917945594582795,1.028011660452356,0.44171779141104295,0.6872967425833862,1.0,12/16,51.90%,COX7B;ENSA;KYNU;U2SURP;RSL24D1;AGPAT3;BLOC1S6;ZBTB38;H1-2;ANP32A;SYNJ2BP;CNOT2
prerank,PID_TELOMERASE_PATHWAY,0.3257813262312328,1.0280046110853702,0.46046046046046046,0.6868873746148525,1.0,19/31,49.62%,HSP90AA1;NCL;FOS;HNRNPC;RAD50;JUN;IRF1;UBE3A;HDAC1;RBBP7;MYC;XRCC6;SAP18;CCND1;SMAD3;HDAC2;SP3;XRCC5;RPS6KB1
prerank,GAVIN_FOXP3_TARGETS_CLUSTER_P2,0.34377573748164125,1.0279515996405821,0.44567404426559354,0.6866346516467473,1.0,10/21,37.67%,DSP;SERPINB1;IGFBP7;CPM;FOXN3;ST6GALNAC1;PCM1;MYO6;FAM20A;SANBR
prerank,RYAN_MANTLE_CELL_LYMPHOMA_NOTCH_DIRECT_UP,0.31657794157794145,1.0279094169380767,0.439,0.6863394671102492,1.0,29/40,57.10%,SFTPB;PLAC8;RHOV;HES1;GADD45B;ZFP36;NR4A1;ST6GAL1;DUSP2;ID2;RILPL2;ICAM1;EML4;ARHGEF3;GALNT6;TOP1;MYC;SMAD3;UBALD2;MGLL;TNIP1;CYLD;FLNB;LGMN;KAZN;UST;DSE;SIK1;B4GALT1
prerank,IGARASHI_ATF4_TARGETS_DN,0.3163587577546562,1.0276854920277183,0.44844844844844844,0.6866790589874445,1.0,17/40,34.52%,S100P;AGR2;CEACAM6;AKR1C3;NEBL;VEPH1;AKR1C1;IFT25;ASPH;DSG2;TRAK1;FAM3C;TOMM20;SUCLG2;RETREG1;KLF4;SLC3A2
prerank,SENESE_HDAC1_TARGETS_UP,0.2810712470470652,1.0275499148024247,0.401,0.6867335803640692,1.0,105/190,52.15%,RPL27A;NEAT1;CXCL8;TCN1;EZR;SAA1;ATP11A;KIAA1217;NEDD4L;SLC39A8;CD55;CHD4;HSP90AB1;SOD2;ERRFI1;MBNL1;GTF2I;TPR;LAMB3;TGM2;TM4SF1;NFKBIA;MAFF;SSR3;AKR1C1;MAST4;COBLL1;TRIB1;NFE2L2;DOCK4;HMGA1;ASPH;DUSP5;TNFAIP3;YWHAZ;LMAN1;TRIM8;ACTR2;ITGA2;PRNP;NBPF14;DSG2;MCL1;LGALS8;BACH1;ABCC4;VEGFA;PLEC;IL6ST;TFPI;MOB1A;KYNU;NAMPT;ITGA6;HECTD1;PTPN12;BCLAF1;TNFRSF12A;RESF1;PRPF6;CHST11;USP10;IFI16;ITPRID2;SINHCAF;USP16;MYO6;OSMR;PAPOLA;EIF4G1;KPNA4;TOP1;MYC;STIP1;GULP1;LDB2;PLEKHB2;TWF1;LAMC2;IDS;SLC25A37;UHMK1;FN1;ZBTB38;CDC27;PI3;ZC3H12A;SLC39A6;DHX9;CDV3;EPRS1;MAP3K2;JPT2;ZFR;SRPRA;CXCL3;SUPT6H;PPFIBP1;GPCPD1;CCND2;CCL20;NAB1;PSME4;PDE4DIP;IGF2BP2
prerank,REACTOME_TRANSCRIPTIONAL_ACTIVITY_OF_SMAD2_SMAD3_SMAD4_HETEROTRIMER,0.3457826621584826,1.027203029500034,0.43623481781376516,0.6875491072359343,1.0,10/20,43.15%,UBB;NEDD4L;JUNB;WWTR1;HDAC1;USP9X;NCOR1;SKIL;MYC;SMAD3
prerank,DURAND_STROMA_S_UP,0.2971563120696754,1.0267824335739284,0.418,0.6886070941257073,1.0,44/71,54.52%,SLC39A8;CTSH;SERPINB1;DYNC2I1;SELENOP;PDE4D;MAGED2;CLDN1;MARCKS;NDRG2;PTN;A4GALT;NIBAN1;ST6GAL1;SLFN13;EMB;NCKAP5;IL13RA1;LRP11;CCDC80;SIX1;SOX5;PTPRF;CREB3L1;LRIG3;CORO2A;DHRS7;FGFR2;FAM20A;OSMR;NDRG1;IL4R;PDK4;IL1R1;SLC4A4;COL1A2;AHR;TSC22D3;LGMN;ZC2HC1A;PALM2AKAP2;UST;ARHGEF28;UBE2L6
prerank,EBAUER_TARGETS_OF_PAX3_FOXO1_FUSION_UP,0.30707081057021507,1.0265978653645533,0.432,0.6888032866910893,1.0,34/54,52.65%,EZR;KLF6;GSTA1;TXNIP;MACF1;SERPINB1;GADD45B;CAVIN1;NEBL;UTRN;TGM2;MIR22HG;HBEGF;CD36;SRGAP3;SCD;RGS2;WWTR1;TP63;ITGA6;ATF7IP2;RANBP1;AKAP1;ISG15;GNAI2;SPAG6;IL32;RBM8A;MEF2C;TNFAIP2;HIVEP3;PDE4DIP;FAM13A;MTSS1
prerank,BROWNE_HCMV_INFECTION_16HR_DN,0.3294953546940923,1.0262557612229488,0.43687374749499,0.6895677036008179,1.0,9/28,25.12%,RBPMS;MACF1;ZFP36L2;AKR1C3;LMNA;PDCD4;ID2;PLEC;MAGI2
prerank,ACEVEDO_LIVER_CANCER_WITH_H3K9ME3_DN,0.3426774221458946,1.0258067885731321,0.4389505549949546,0.6906462183825679,1.0,7/22,24.00%,ANKRD36;ZNF385B;TUBB4B;SLC26A2;H4C15;CFH;ST6GALNAC1
prerank,WP_CHOLESTEROL_BIOSYNTHESIS_PATHWAY_IN_HEPATOCYTES,-0.19078781776994716,-1.025256050780978,0.16666666666666666,0.7350420570584771,0.997,27/27,81.08%,HMGCR;ABCA1;OSBPL3;LBR;PRKAA1;CYP27A1;ACAT2;MYLIP;ACSL1;OSBPL1A;OSBPL6;SERINC1;OSBPL2;IDI1;MSMO1;ACSL3;OSBP;SCP2;HSD17B10;ACBD3;CYP51A1;HSD17B11;SLC27A2;FDFT1;HINT2;SCD;HMGCS1
prerank,REACTOME_DOWNSTREAM_SIGNALING_EVENTS_OF_B_CELL_RECEPTOR_BCR,0.31649285275572986,1.025038752639347,0.456,0.6927894022115886,1.0,27/38,58.75%,UBB;CALM1;PSMA2;NFKBIA;PSMA4;PSMC3;SEM1;PSMB5;PSMB7;PSMB10;PSMA7;PSMD12;PSMC6;PSMA1;PSMC4;PSMD6;PSMD1;PSMB4;PSME2;PSMC5;PSMD7;PSME4;PSMA6;KRAS;BCL10;PSMA3;PSMD3
prerank,FIGUEROA_AML_METHYLATION_CLUSTER_1_UP,0.34450680138604495,1.025031603538418,0.4381909547738693,0.6923812877914791,1.0,11/22,41.55%,PMAIP1;CAVIN2;CXCL1;MACROD2;FOXJ1;CCDC34;APIP;SAP30BP;PFN2;HNRNPR;ABLIM1
prerank,REACTOME_MITOTIC_PROPHASE,0.3261909917481996,1.024670551989738,0.4431017119838872,0.6932303046696541,1.0,14/29,38.90%,ENSA;TPR;LMNA;H4C15;SEC13;PPP2CA;BANF1;RAB1B;USO1;SMC4;NUP50;RANBP2;H2AC6;NUMA1
prerank,BOYAULT_LIVER_CANCER_SUBCLASS_G23_UP,0.3603126107347444,1.0243371421202592,0.43756345177664974,0.6939457981855439,1.0,9/16,45.27%,SFN;SLC26A2;H2AZ1;USP1;TFPI;DDOST;SUZ12;TWF1;SLC39A6
prerank,KOKKINAKIS_METHIONINE_DEPRIVATION_48HR_UP,0.3073779865236856,1.0241085700803452,0.44,0.6942738905334547,1.0,29/52,47.88%,HSP90AA1;GADD45A;CXCL8;IGFBP3;GSTP1;TIMP1;TNFSF10;DAPK1;IGFBP2;JUN;IGFBP7;NFKBIA;DPYD;CAV1;RHOB;IL6ST;TNFRSF12A;GSTO1;FDFT1;CDKN1A;HSPB1;SKIL;DUT;TIMP3;BTG3;IL1R1;PLAUR;WEE1;GTF2H5
prerank,ZHONG_RESPONSE_TO_AZACITIDINE_AND_TSA_UP,0.3089343575483585,1.0240424665703278,0.428,0.6940805267063076,1.0,25/45,49.60%,ATF3;TIMP1;JPT1;JUN;CAVIN1;AKAP12;GAB2;TUBB2A;FUCA1;MAP1LC3B;MAFB;CLMN;NHERF1;ATP6V1D;CDKN1A;SKIL;RBM34;MLEC;RAPGEF2;H1-2;BMPR2;PLIN3;F11R;COL1A2;CYLD
prerank,ZHENG_GLIOBLASTOMA_PLASTICITY_UP,0.3056753826908469,1.0237025207324326,0.421,0.6948346739026573,1.0,31/56,45.50%,CP;HOPX;OMG;CD24;BCAS1;GOLM1;ECRG4;NUPR1;CD36;CCN1;RND3;ASPH;CLU;PTPRD;EFHD2;IL13RA1;USP1;PIK3R3;DUSP6;BMPR1B;MT2A;SOCS2;TRIM2;GPM6A;DUT;CCND1;BEX2;FZD6;CPNE8;MYO1B;RCC1
prerank,WAKABAYASHI_ADIPOGENESIS_PPARG_BOUND_8D,0.27889744002807165,1.0235425320292009,0.405,0.6949590440231251,1.0,87/185,43.88%,UBB;CALM1;ATP5ME;HOPX;KRT15;HSPD1;KRT19;EGR1;ODAD4;ZFP36L2;SOX4;ARHGAP18;HSPE1;PEBP1;GTF2I;IGFBP7;PRPF38B;IK;RAD51B;UBAP1;SOD1;GLCCI1;TOB1;NDUFA2;PURB;AHNAK;HIPK2;NFE2L2;EMG1;KLK10;TNFAIP3;BLCAP;H4C15;CFAP36;PWWP3A;PRPF40A;FBXW5;PRKAR1A;WWTR1;PICALM;VEGFA;SPTBN1;IL6ST;DNAJA2;STARD7;IRX3;CES1;ATP6V1D;CBR1;MPDU1;CITED2;ZFP91;MTERF4;MBD4;MEGF9;NCOR1;EML4;SAFB2;EMC4;FAIM;HADHA;KLF10;UACA;BRD2;ADD3;SLC3A2;CCDC141;TUSC2;DHRS7;INSR;AKAP1;TOP1;MYC;DUT;NUMA1;RPA3;MEIS2;DCTN2;ABLIM1;KANK1;DLD;RARS2;ARPC5;DNAJB6;MRPS5;NDUFAB1;USP48
prerank,KAYO_AGING_MUSCLE_UP,0.3070460005346837,1.0231284253496942,0.4394394394394394,0.6959066409239173,1.0,24/47,43.53%,AKAP9;EZR;UQCRB;EPCAM;IER2;CCNO;AMD1;DPYD;RBMX;ASPH;IL18;FOXJ1;EYA2;DDX18;C4BPA;TRIP13;BRD2;GFUS;CDKN1A;FGFR2;RBM34;ACTB;TIMM17A;STXBP3
prerank,HAHTOLA_MYCOSIS_FUNGOIDES_CD4_DN,0.30248623863865104,1.0229065769992942,0.435,0.6962324768153881,1.0,39/56,57.45%,RPL31;MT-ND4;NUCB2;CALM1;LUC7L3;EIF5B;KTN1;PEBP1;FAM162A;PGRMC2;SRP72;C1QBP;OLA1;DDX18;IL6ST;NUCKS1;CACYBP;EIF1AX;HNRNPA3;ADD3;SYNCRIP;PRMT2;ACTN1;DUT;TARDBP;RBM8A;KIF2A;IPO7;TMEM123;NMRK1;CNOT2;ABCE1;FUBP1;EBAG9;MRPL3;RAD21;ATG12;KLF9;WWP1
prerank,WEST_ADRENOCORTICAL_TUMOR_UP,0.2876475330203877,1.0224833005700888,0.427,0.6972546018909778,1.0,62/108,51.70%,GADD45A;GAPDH;PMAIP1;UBL5;DNAJB1;ATP6V0B;TXN;ENSA;CLINT1;PRRC2C;TUBA1A;SLC20A1;TUBB4B;TUBB2A;KIF5B;HMGCS1;TNFAIP3;BZW2;H2AZ1;SCD;ACTR2;PSMB7;LGALS8;MTF2;TUBA1B;MAPRE1;HDAC1;PSMC6;SMC4;PTP4A2;RIOK3;GLO1;FAM32A;BICD2;FDFT1;TUBA1C;MLF1;SMARCA4;DAP3;PLEKHB2;TWF1;TFCP2;UBE2V2;DCTN2;ANKHD1;TCP1;IL32;DNAJB6;SNRPA1;DYNC1H1;EIF2S2;XPO1;RARS1;EPRS1;TAF9;ZMPSTE24;CYP51A1;HMGB2;ZBTB43;PSME4;TMEM30A;CENPM
prerank,FEKIR_HEPARG_SPHERE_VS_HEPARG_UP,0.3154484304012527,1.0219438002124233,0.45490981963927857,0.6986633647007301,1.0,22/38,47.73%,RDH10;CXCL1;LAMB3;NTN4;SLC20A1;CD36;HMGA1;DUSP5;ITGA2;BAZ1A;TNFRSF21;ZFP91;TP53BP1;PHLDA1;SVIL;SKIL;PDK4;WARS1;SLC39A6;C15orf48;PLAUR;CLIC4
prerank,PID_ERBB4_PATHWAY,0.3638955926427848,1.0215237398147339,0.4554759467758444,0.6996920101617624,1.0,7/16,35.52%,ERBB4;HBEGF;LRIG1;PIK3R3;MDM2;NCOR1;WWOX
prerank,GARCIA_TARGETS_OF_FLI1_AND_DAX1_DN,0.3110937428751544,1.0214974691608694,0.442,0.699355285987336,1.0,27/43,54.30%,RPS10;NOP56;KCNE3;MIR4435-2HG;DHFR;DNAJA4;BAG1;H2AZ1;TIMM10;PSMA7;MAPRE1;CNOT7;CENPX;NUP50;BICD2;DENR;MT1G;RSL1D1;DUT;BLOC1S6;RCC1;POLR1F;YAF2;CENPM;TPRKB;FNBP1;ELOC
prerank,REACTOME_EPHB_MEDIATED_FORWARD_SIGNALING,0.3558937301669205,1.0211325956497415,0.4414784394250513,0.7001588353604048,1.0,11/16,56.90%,ARPC2;ACTG1;ACTR2;ARPC1B;ACTB;ARPC5;ACTR3;ROCK1;WASL;ARHGEF28;EFNB2
prerank,BURTON_ADIPOGENESIS_PEAK_AT_0HR,0.3469268720667065,1.0210053471240264,0.4439959636730575,0.7001285743204229,1.0,11/20,42.83%,NEAT1;GADD45A;CALML4;ADH1C;MARCKS;MGP;PSMB10;SORD;ISG15;ASAP1;TIMP3
prerank,MARTENS_BOUND_BY_PML_RARA_FUSION,0.28285767307568943,1.0205603379483392,0.417,0.7011958800877337,1.0,72/126,51.65%,IFITM3;RPS19;DDIT4;ID1;BHLHE40;PLCG2;PLAC8;SERPINB1;TPPP3;ENSA;APLP2;FOSB;TPR;DAPK2;HNRNPM;STING1;PGC;ATP6V0C;NECTIN4;HMGA1;IQCD;DUSP5;TNFAIP3;IRF1;GTF3A;MAFB;ID2;ANKRD11;EFHD2;SPTBN1;ICAM1;RBBP8;BANF1;PSAP;GPATCH8;CELF2;MAML2;RAB11FIP1;TOMM20;PGD;PTPRJ;PKIG;UACA;MRPL34;CORO2A;RUVBL1;GALNT6;RSL24D1;TUBA1C;PUM3;VASP;RNF149;GGA1;NUDT9;IRF2BP2;NDRG1;RTF2;SMAD3;LASP1;MGLL;ITPR2;ZC3H12A;CAPG;F11R;TYROBP;RWDD1;NUTF2;TNFAIP2;FLNB;HIVEP3;KMT5A;PDE4DIP
prerank,REACTOME_CELL_CYCLE_MITOTIC,0.27820414901138363,1.0201227871033618,0.447,0.7022407976114357,1.0,90/173,47.25%,HSP90AA1;UBB;AKAP9;RPS27;DYNLL1;CETN2;NUDC;HSP90AB1;PSMA2;CHMP3;ENSA;TUBA4B;TPR;LMNA;PSMA4;TUBA1A;TUBB4B;CEP290;TUBB2A;CLIP1;UBE2I;DHFR;PSMC3;PPP2R2A;SMC3;H4C15;SEM1;PSMB5;PSMB7;PPP2R5C;SEC13;PSMB10;PPP2CA;CDK11B;TUBA1B;PSMA7;MAPRE1;PSMD12;CHMP2A;BANF1;TUBB;CNTRL;RAB1B;USO1;HDAC1;PCM1;PSMC6;SMC4;PSMA1;CDK11A;PPP1R12A;RAN;NIPBL;DYNC1I2;EML4;PSMC4;NUP50;CHMP4B;PSMD6;RANBP2;PHLDA1;TUBA1C;CDKN1A;CCNH;IST1;H2AC6;RFC1;KPNB1;PSMD1;CEP70;CEP63;MYC;NUMA1;RPA3;PSMB4;PSME2;ORC4;DCTN2;CCND1;KIF2A;CDC27;DYNC1H1;PSMC5;RCC1;CDC16;B9D2;MNAT1;WEE1;PSMD7;XPO1
prerank,REACTOME_SIGNALING_BY_THE_B_CELL_RECEPTOR_BCR,0.3093730517522646,1.0200385608264357,0.455,0.7020756026437879,1.0,33/47,58.75%,UBB;CALM1;PLCG2;PSMA2;NFKBIA;PSMA4;PSMC3;SEM1;PSMB5;PSMB7;PSMB10;PSMA7;NCK1;PSMD12;PSMC6;PSMA1;PSMC4;PSMD6;PSMD1;PSMB4;PSME2;PSMC5;ITPR2;GRB2;PSMD7;PSME4;PSMA6;SH3KBP1;KRAS;BCL10;PIK3R1;PSMA3;PSMD3
prerank,REACTOME_SLC_MEDIATED_TRANSMEMBRANE_TRANSPORT,0.31093265814315285,1.0197795354079466,0.457,0.7025248485880422,1.0,19/45,35.15%,CP;CALM1;SLC39A8;SLC34A2;SLC26A3;SLC25A5;SLC16A3;SLC20A1;SLC25A4;SLC38A2;SLC26A2;APOD;EMB;SLC22A3;SLC11A1;SLC2A1;SLC35A3;SLC3A2;SLC15A2
prerank,VANLOO_SP3_TARGETS_DN,0.3491956166560294,1.0197355305686628,0.4547304170905392,0.70224346457351,1.0,13/18,52.05%,CTSH;DAPK2;NUPR1;AQP1;ITGA6;DHRS7;PTGR1;MARCO;SP3;HSD17B11;C1QB;CFAP57;LGMN
prerank,IWANAGA_CARCINOGENESIS_BY_KRAS_PTEN_UP,0.3059773436732515,1.0196728048252512,0.439,0.70204274399128,1.0,19/52,28.10%,CP;SFTPA1;NUCB2;MIA;BHLHE40;GABRP;HIGD1A;GOLM1;MIF;LAMB3;MPZL2;RPGR;PPIC;LY6D;FOXJ1;TP63;TMEM107;DMBT1;CTSB
prerank,REACTOME_INTRAFLAGELLAR_TRANSPORT,0.31915714899897485,1.018550934440578,0.44433299899699097,0.705435609718893,1.0,18/33,41.70%,DYNLL1;DYNLT2B;DYNC2I1;TUBA1A;TUBB4B;TRAF3IP1;TUBB2A;IFT25;DYNLRB1;TUBA1B;DYNC2LI1;IFT46;TRIP11;KIF3A;TUBA1C;DYNC2I2;DYNLRB2;IFT57
prerank,PHONG_TNF_RESPONSE_VIA_P38_COMPLETE,0.2872313861980629,1.0183701525911861,0.447,0.7056181814629748,1.0,54/108,44.80%,ATF3;PPP1R15A;PMAIP1;MECOM;LIMCH1;EGR1;FOS;EMP2;NUDT4;ZFP36;MNS1;VPS35;ITSN2;CCNL1;ALDH3A2;ZMYND8;IGFBP5;ENAH;DHFR;CCN1;DUSP5;PHIP;S100A4;TCF4;AFF1;CAV1;MCL1;LGALS8;BACH1;PTPRK;BAZ1A;GET1;PTPN12;PITPNA;PPP1R12A;MBD4;U2SURP;FOXC1;WWC2;FAIM;KLF10;SVIL;FBXL5;SSBP2;ATP2B1;RGS1;CDC42EP4;NCALD;TCP1;GOLPH3L;CAPN7;THYN1;PCLO;MYO1B
prerank,MASSARWEH_TAMOXIFEN_RESISTANCE_UP,0.27516330104177267,1.0176832134496845,0.424,0.7075135672727534,1.0,105/214,46.15%,S100P;TSPAN1;MUC1;NUCB2;EZR;KIAA1217;CD55;LIMCH1;TNFSF10;EPAS1;TACSTD2;ANK3;CEACAM6;SCPEP1;HNRNPC;BCAS1;UNC13B;ERBB4;NUDT4;TACC2;NANS;ZFP36;CAST;NEBL;RDH10;UTRN;NUPR1;NUFIP2;MPZL2;MTUS1;SLC20A1;GLCCI1;PTPN13;PDE4D;CRYM;LIMA1;AQP3;LRPAP1;IGFBP5;MIR22HG;PLEKHS1;COBLL1;ENAH;CD36;KDELR2;NECTIN4;NIBAN1;DNAJA4;RND3;ASPH;FUCA1;EIF2B5;MIA3;USP54;ID2;CCPG1;EYA2;GLTP;FAM210B;TBC1D15;SHANK2;CADPS2;RASD1;SWAP70;ALDH1A3;IL13RA1;SAR1B;TRAK1;CBR1;HSPA5;CDC37L1;PIK3R3;SH3BGRL;SCCPDH;MTERF4;ATP8A1;PTPRJ;KLF4;NET1;ACAT1;STK38L;CPD;DIAPH2;SKIL;UBE2N;TENT5A;DENND2C;ATP2B1;ZHX1;CRYBG3;RAPGEF2;MEF2A;CLCN3;KANK1;IFT57;EMP1;BEX2;BTG3;FCHSD2;H1-2;MYO1B;IL1R1;ABCC5;PLPP5;RAB27B
prerank,WP_ALZHEIMERS_DISEASE_AND_MIRNA_EFFECTS,0.2903410006704851,1.0175095680486588,0.425,0.7072078404063413,1.0,36/86,36.95%,CALM1;CALM2;GAPDH;CYCS;CALML4;PSENEN;SLC25A5;PSMA2;CSNK2A3;CSNK1A1L;PSMA4;TUBA1A;TUBB4B;SLC25A4;TUBB2A;KIF5B;PSMC3;XBP1;SEM1;PSMB5;PSMB7;TUBA1B;PSMA7;PSMD12;TUBB;PPID;PSMC6;ADRM1;PSMA1;PIK3R3;PSMC4;PSMD6;ATP2A2;TUBA1C;INSR;PSMD1
prerank,WP_ALZHEIMERS_DISEASE,0.2903410006704851,1.0175095680486588,0.425,0.7072078404063413,1.0,36/86,36.95%,CALM1;CALM2;GAPDH;CYCS;CALML4;PSENEN;SLC25A5;PSMA2;CSNK2A3;CSNK1A1L;PSMA4;TUBA1A;TUBB4B;SLC25A4;TUBB2A;KIF5B;PSMC3;XBP1;SEM1;PSMB5;PSMB7;TUBA1B;PSMA7;PSMD12;TUBB;PPID;PSMC6;ADRM1;PSMA1;PIK3R3;PSMC4;PSMD6;ATP2A2;TUBA1C;INSR;PSMD1
prerank,KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION,0.3204041145451161,1.017321443443603,0.46030150753768845,0.7073894771429637,1.0,19/33,50.15%,CXCL8;CXCL6;TNFSF10;CXCL1;IL18;CXCL2;VEGFA;IL6ST;LTBR;IL13RA1;TNFRSF21;TNFRSF12A;BMPR1B;OSMR;IL4R;BMPR2;IL1R1;CXCL3;CCL20
prerank,GAZDA_DIAMOND_BLACKFAN_ANEMIA_MYELOID_DN,0.3641524038720299,1.0170941823715693,0.4489795918367347,0.7077012939655325,1.0,9/15,41.77%,RPL28;DNAJA4;RAB4A;RBBP6;HADHA;LUZP1;TAX1BP1;POLR2I;EID1
prerank,REACTOME_CONSTITUTIVE_SIGNALING_BY_ABERRANT_PI3K_IN_CANCER,0.3532005594195673,1.0170690503343027,0.4560327198364008,0.7073604885042813,1.0,9/18,47.02%,ERBB4;GAB2;HBEGF;PIK3R3;FGFR2;AREG;FGFR3;IRS2;GRB2
prerank,SEIDEN_ONCOGENESIS_BY_MET,0.30178566750953356,1.0168501033097865,0.441,0.7076786955104352,1.0,34/56,47.93%,HSP90AA1;IFITM1;TSPAN8;HIGD1A;MBNL1;SERBP1;NIPSNAP2;EPS8;SLC38A2;EIF5;SRP72;MMADHC;TCERG1;GRSF1;TAF1D;ITGA6;SH3BGRL;NSA2;UBA2;HNRNPA3;RIOK3;RSL24D1;YME1L1;PAPOLA;PCMT1;CSDE1;IPO7;SLC39A6;TRAM1;ACTR3;HSPA4;TMEM123;CLIC4;PLOD2
prerank,MARKEY_RB1_CHRONIC_LOF_UP,0.3209842704948155,1.016583736592242,0.4583751253761284,0.7081500035623087,1.0,15/31,37.38%,CRIP1;EGR1;ANP32B;SLK;DNPH1;STMN1;SCD;AQP1;SIVA1;FAM3C;KLF4;FDFT1;CDKN1A;OSMR;AREG
prerank,BYSTRYKH_HEMATOPOIESIS_STEM_CELL_QTL_CIS,0.3049143657066102,1.0165728711787072,0.441,0.7077445110415447,1.0,29/51,49.78%,RPL26;CTSC;ATP5MJ;TSPAN8;NOP10;TMCO1;ZC3H11A;CPSF2;GPI;TFPI;DDOST;TBCB;CBR1;PTPRF;IFI16;GLO1;TM2D3;MPC2;DAP3;SNRPB2;SRP9;EMP1;NUB1;MRPS7;F11R;SNHG6;THUMPD1;NMRK1;CCND2
prerank,LINDSTEDT_DENDRITIC_CELL_MATURATION_B,0.3381039972570134,1.0161542274957975,0.4521651560926485,0.708743178612297,1.0,14/22,53.12%,GADD45A;MARCKSL1;KLF5;NFKBIA;MARCKS;TNFAIP3;ID2;PSME2;PNRC1;STK4;TNIP1;TNFAIP2;ADM;PALM2AKAP2
prerank,QI_HYPOXIA,0.3146247858359599,1.0157726258754796,0.451,0.7095898550796363,1.0,28/36,61.35%,IGFBP3;KRT19;DDIT4;BHLHE40;HIGD1A;NDRG2;SCD;ARRDC3;GPI;VEGFA;IL13RA1;RNF19A;SLC2A1;MT2A;CDKN1A;NDRG1;PLOD2;CYP51A1;OSTF1;GRHPR;ADM;ELMO1;SERTAD1;GTF2E2;LPIN1;ME2;RORA;GBE1
prerank,REACTOME_FC_EPSILON_RECEPTOR_FCERI_SIGNALING,0.30259316582280893,1.01555946114853,0.447,0.7098983571603318,1.0,30/57,47.17%,UBB;CALM1;FOS;PLCG2;JUN;PSMA2;NFKBIA;PSMA4;GAB2;PSMC3;SEM1;PSMB5;PSMB7;PSMB10;PSMA7;PSMD12;PSMC6;PSMA1;PAK2;PSMC4;PSMD6;PSMD1;UBE2N;PSMB4;PSME2;PSMC5;ITPR2;MAPK10;GRB2;PSMD7
prerank,REACTOME_SYNTHESIS_OF_PIPS_AT_THE_PLASMA_MEMBRANE,0.35007429227002473,1.0151664561776985,0.46279306829765543,0.7108552902682745,1.0,9/19,45.10%,PTPN13;PIP5K1B;RAB4A;PIK3R3;RAB14;SBF2;PLEKHA4;RAB5A;PLEKHA6
